#;image;yaw;pitch;roll;pt_x;pt_y
images/image01328.jpg;image01328;-4.657113;0.95937383;1.1412557;142.50302124;232.38885498;143.975219727;257.194213867;148.921478271;280.871948242;154.239624023;301.766540527;161.226501465;323.782745361;171.304199219;342.20916748;181.559555054;355.430603027;195.251113892;367.125030518;221.333068848;373.250366211;248.82585144;367.740753174;267.486022949;356.769714355;282.611816406;344.682281494;295.961639404;327.09072876;304.525054932;306.05279541;310.79800415;285.571746826;317.323913574;261.411132812;320.713439941;235.522628784;154.157867432;203.668029785;162.819763184;198.03062439;175.243377686;195.389511108;187.577789307;196.142196655;198.912979126;198.496795654;245.484207153;200.089935303;257.550079346;195.648132324;271.35723877;193.655822754;285.75177002;196.00440979;296.935272217;203.432693481;222.858352661;219.390563965;221.776809692;233.24017334;220.715805054;248.11555481;220.326278687;260.903686523;207.455307007;274.718322754;213.638931274;275.707519531;221.779342651;276.924194336;230.606719971;274.822570801;237.650009155;273.230102539;170.031921387;219.414916992;177.218566895;214.081115723;187.939178467;213.253387451;198.780731201;219.724731445;189.048416138;222.578536987;177.29598999;224.131988525;249.062332153;219.868347168;259.431762695;211.870910645;270.733612061;213.265838623;280.058410645;220.170166016;270.914794922;222.900177002;258.638153076;222.336669922;191.744750977;312.319061279;203.478302002;303.352111816;215.410186768;297.7578125;221.721176147;299.35144043;228.170715332;297.649505615;240.385955811;302.464172363;252.467956543;310.883972168;240.031066895;317.064239502;230.981185913;321.321929932;221.593704224;321.942718506;212.35369873;321.207336426;203.996841431;317.48223877;195.494232178;311.569793701;214.620330811;308.160705566;222.178848267;307.76171875;230.006851196;307.983428955;249.750747681;310.00390625;229.568527222;310.416992188;221.570556641;311.114135742;213.924499512;310.421020508
images/image02423.jpg;image02423;-2.1347017;-20.754847;-0.705738;109.727073669;168.298248291;114.163749695;201.054794312;120.913581848;230.751953125;126.951675415;258.569030762;136.660552979;289.839172363;151.304351807;321.42074585;168.996429443;346.627380371;191.011627197;369.046875;225.623336792;377.165222168;260.299346924;368.646179199;283.257995605;347.942871094;304.457946777;322.170440674;323.021820068;290.752441406;335.757446289;260.100708008;342.587097168;233.563018799;348.646484375;203.285858154;352.544311523;169.789764404;129.373687744;178.167541504;141.813018799;180.919555664;158.726318359;182.797515869;175.554473877;185.018768311;190.598175049;186.954620361;260.795318604;181.874023438;276.784118652;179.032897949;294.717681885;174.312469482;312.720367432;171.544006348;325.468170166;172.628540039;225.362121582;213.417297363;224.640487671;238.763824463;223.492462158;264.711853027;222.608596802;282.507507324;200.748947144;284.580871582;209.557830811;288.055847168;222.079101562;291.409881592;234.765960693;289.734710693;244.103561401;286.783355713;152.762908936;200.629806519;162.582244873;198.587554932;177.887329102;197.284820557;193.251525879;204.389480591;179.732421875;210.942504883;163.363861084;210.03137207;259.739715576;204.109664917;277.452819824;193.06741333;294.763214111;193.537414551;303.632385254;200.070953369;293.5234375;209.788894653;275.113647461;210.02432251;177.9584198;317.762878418;191.784576416;317.916381836;209.725601196;314.721801758;219.42791748;316.961120605;229.374816895;315.139099121;246.250793457;318.652160645;260.383880615;318.716918945;245.354949951;330.460449219;231.782730103;338.95980835;216.48777771;340.740509033;202.424819946;339.085510254;189.586471558;332.028015137;181.578125;317.675109863;206.226104736;324.383605957;218.150619507;323.856323242;230.79914856;324.482879639;257.271514893;317.987915039;228.860519409;326.355255127;214.977386475;328.169006348;201.989135742;325.844360352
images/image02359.jpg;image02359;-65.793335;0.81671345;0.9918213;284.555480957;229.439651489;282.118469238;255.649154663;281.844818115;279.764251709;279.20803833;302.656799316;270.825378418;327.405151367;257.855407715;347.397827148;241.182998657;360.287841797;227.724639893;371.609161377;230.841110229;377.075073242;249.410797119;371.740356445;276.559539795;361.153533936;306.75390625;348.875610352;332.509552002;329.041320801;347.382843018;304.120605469;355.062652588;281.66305542;359.627105713;257.384674072;363.420593262;230.464797974;217.231506348;200.211837769;206.727111816;193.454559326;202.022949219;191.706268311;201.256958008;193.772186279;203.055023193;197.689147949;224.026794434;194.025543213;233.098815918;188.938659668;246.692443848;185.526794434;263.278656006;186.917144775;280.52166748;196.436340332;209.222991943;220.392486572;198.67817688;236.083007812;186.760742188;252.195297241;182.910324097;266.065246582;202.665985107;279.332580566;199.090530396;280.231811523;199.703613281;281.937805176;206.066619873;281.012939453;214.543029785;280.090026855;216.406661987;220.121612549;209.96836853;216.805969238;214.270385742;216.602844238;221.734024048;221.449890137;215.029464722;223.732269287;212.893890381;224.81413269;242.157165527;219.648956299;243.913604736;211.731292725;248.340194702;212.155517578;262.154144287;218.78565979;250.950286865;222.059753418;243.562072754;222.21762085;208.899993896;317.532104492;198.555480957;308.173461914;194.532836914;301.515411377;196.081954956;303.191955566;199.442123413;301.686462402;212.30027771;308.468902588;231.658721924;318.526275635;215.684341431;322.351928711;207.044692993;326.629486084;202.126312256;327.372680664;199.782974243;326.739471436;202.23890686;322.700927734;209.841491699;316.695678711;201.3125;311.941162109;201.1431427;311.179321289;207.079559326;311.954315186;229.992431641;317.692687988;207.275192261;315.606506348;203.250534058;316.064849854;202.508560181;315.647399902
images/image00778.jpg;image00778;-3.3006346;10.599262;5.406026;123.022315979;232.685241699;122.267837524;262.033782959;124.413208008;289.733123779;126.934020996;313.087402344;129.8487854;336.171020508;141.345748901;350.149963379;157.233123779;354.891906738;178.992874146;359.574035645;215.20552063;366.210540771;253.0418396;364.077514648;279.545288086;362.792907715;299.626068115;361.621337891;316.030090332;351.25112915;324.121032715;328.944976807;332.600585938;307.369720459;340.816131592;280.647033691;346.266174316;250.951980591;142.756576538;186.80279541;153.840423584;177.325500488;169.094055176;173.041778564;183.944229126;173.501525879;197.417190552;176.205627441;256.910614014;185.315612793;272.141174316;179.375488281;289.17791748;177.286560059;306.308807373;182.038879395;318.836730957;194.828643799;227.526535034;204.867828369;225.382369995;219.430084229;223.128479004;233.979492188;221.429794312;248.56161499;201.291015625;264.114685059;209.451934814;265.609863281;220.997940063;268.711975098;233.498626709;267.337890625;242.645004272;266.750549316;161.37399292;206.279800415;170.192489624;201.08026123;183.535430908;201.836395264;196.428665161;209.063262939;184.195037842;210.183929443;169.889801025;210.662872314;259.047149658;213.452636719;273.286865234;206.661392212;287.036071777;208.608581543;297.299285889;216.178131104;286.536499023;217.448257446;271.181396484;216.310150146;175.196350098;301.413635254;189.276412964;290.50100708;208.904907227;284.205932617;219.146072388;286.932495117;229.58706665;286.361633301;248.014389038;296.271240234;263.555786133;309.810180664;245.896774292;313.972106934;231.691055298;315.871887207;218.557907104;315.010925293;205.360656738;313.228393555;191.656021118;309.047119141;178.895324707;301.858459473;205.623687744;296.337097168;218.741638184;296.970458984;231.450439453;299.094848633;261.110443115;310.428039551;231.205078125;305.751220703;219.735351562;304.098358154;207.939956665;303.158050537
images/image04279.jpg;image04279;-15.928503;-6.1154466;-22.941208;138.829605103;256.489135742;152.190597534;284.108154297;166.899978638;307.644348145;180.425506592;330.414672852;196.653900146;354.472839355;212.530532837;372.37399292;225.159729004;379.570739746;240.713363647;382.470581055;269.793151855;375.278625488;301.896881104;357.270629883;326.881256104;337.91003418;346.878051758;316.900177002;359.733520508;287.64074707;362.550994873;256.695739746;359.375091553;229.893081665;354.712432861;202.384796143;346.375915527;172.107177734;121.514785767;224.925170898;124.850662231;215.291732788;135.035018921;207.932739258;148.480865479;205.860748291;162.46786499;205.589492798;217.8074646;178.863739014;230.928039551;171.198883057;247.030487061;164.443145752;266.92376709;160.502471924;286.386291504;160.053070068;197.842987061;215.90814209;201.057174683;233.818374634;203.79864502;251.565460205;208.491134644;266.704162598;205.321212769;283.847229004;211.885375977;282.814056396;222.247909546;280.847595215;232.562088013;274.629699707;241.882827759;269.313537598;145.929931641;240.105133057;150.026016235;233.501739502;162.497741699;228.110733032;178.536621094;228.039077759;167.639419556;235.808563232;155.196777344;241.848678589;235.784805298;205.321075439;245.939575195;193.6378479;260.117248535;188.509429932;273.967163086;188.250610352;264.064758301;197.921417236;248.017547607;203.65625;201.773422241;326.586761475;206.339935303;315.224121094;219.803436279;302.924194336;230.358306885;301.036071777;239.730758667;294.851959229;264.838378906;291.139160156;289.118927002;290.86151123;273.825866699;309.324768066;259.344360352;319.990783691;243.275421143;327.117279053;228.545730591;332.122009277;216.531707764;332.681884766;204.39680481;324.928741455;221.982574463;313.456848145;234.294418335;308.192443848;249.007171631;302.617034912;287.317138672;291.142944336;254.305084229;309.024658203;239.205749512;315.709381104;225.659988403;320.196105957
images/image01025.jpg;image01025;-12.454073;-15.650642;-18.489576;152.890029907;233.949630737;161.840362549;257.549285889;172.168136597;278.293121338;181.886886597;297.761657715;194.781555176;318.675811768;209.076889038;337.298126221;221.497177124;349.998168945;237.255447388;360.285003662;261.812896729;360.82434082;285.555541992;347.454589844;302.256591797;328.569396973;317.827880859;308.435821533;329.428619385;283.305450439;334.045593262;257.914001465;332.304870605;235.754776001;328.749359131;212.369781494;322.575073242;187.288635254;143.565872192;221.785400391;145.736724854;215.823806763;154.291061401;213.351409912;165.029449463;212.898376465;175.723846436;212.045471191;225.10774231;200.810501099;235.922363281;193.902709961;248.846481323;186.710235596;263.971038818;181.972351074;278.754852295;183.851837158;209.346984863;230.442840576;211.896499634;247.377853394;214.307571411;264.01473999;218.09564209;276.614868164;213.715087891;286.572540283;219.134796143;286.464355469;226.937774658;285.534851074;234.91192627;281.733520508;241.870773315;278.611175537;164.720993042;237.503387451;166.938720703;231.129150391;178.25843811;227.234664917;192.261535645;231.830184937;183.366638184;238.92010498;172.566894531;241.918014526;236.052703857;220.289718628;243.457733154;210.668457031;255.297485352;207.711868286;268.074249268;209.832839966;259.526031494;218.247344971;246.372528076;221.326828003;212.263092041;317.178894043;217.497085571;311.195251465;226.626678467;305.219604492;233.529495239;304.802368164;240.00440979;301.905395508;254.432495117;302.658843994;269.615966797;305.146484375;263.57421875;318.807434082;256.122375488;326.901031494;245.315216064;330.687713623;234.089797974;331.45513916;224.081970215;327.15032959;215.146148682;316.708557129;229.939086914;312.025848389;237.231216431;310.102752686;245.711181641;308.675079346;267.585296631;305.652282715;250.243164062;316.335876465;241.143310547;319.015991211;231.841262817;319.818969727
images/image02726.jpg;image02726;30.97678;-2.7978146;2.0751758;109.804031372;230.299591064;111.94909668;254.1875;115.872459412;275.964263916;120.868728638;295.006134033;131.760925293;314.48449707;150.490081787;330.582244873;173.320480347;339.429748535;200.326446533;344.174377441;227.110580444;348.753112793;245.154663086;345.619140625;248.531448364;342.115661621;248.420883179;333.37802124;249.20223999;317.020721436;250.213180542;297.405822754;252.036148071;277.922241211;254.707778931;256.35168457;256.269592285;232.349990845;163.280197144;206.809524536;178.154724121;201.032836914;193.476089478;199.746337891;207.13848877;203.550613403;217.906219482;208.303878784;256.036071777;213.456619263;264.232788086;209.322494507;271.811462402;206.83934021;277.985656738;208.302368164;278.547790527;211.837432861;240.365234375;228.819412231;244.669128418;242.760757446;249.835357666;256.312561035;250.902572632;267.762359619;225.869537354;275.788452148;233.664489746;277.15032959;241.750549316;278.665161133;247.154830933;277.07723999;249.635223389;275.975830078;181.246414185;226.198730469;192.956069946;221.54095459;202.602432251;221.334884644;209.692153931;227.807922363;203.199630737;230.462860107;191.795135498;230.60357666;247.021728516;229.442611694;258.37210083;224.808334351;267.289123535;225.17350769;269.181976318;228.850601196;265.874145508;233.24407959;256.986175537;232.243103027;208.080535889;301.884399414;222.43309021;293.691955566;236.661499023;289.070678711;243.046859741;290.384857178;248.907684326;288.95993042;255.736083984;293.74609375;255.657348633;303.208129883;253.441314697;307.554931641;247.81552124;311.748840332;239.765533447;312.538452148;231.418045044;311.542419434;221.798156738;307.021057129;211.616668701;300.641723633;232.002563477;296.265960693;240.481781006;296.495819092;247.166351318;296.618591309;254.529052734;301.698974609;246.788726807;301.73248291;239.922561646;302.186798096;231.941589355;301.504211426
images/image03936.jpg;image03936;-22.511642;-0.6788868;0.5101545;178.646209717;235.611999512;179.725250244;260.076599121;184.529220581;282.718475342;189.267608643;302.076019287;195.827056885;321.814819336;200.992401123;340.386352539;204.392578125;354.13168335;210.569503784;368.832855225;228.395568848;375.700042725;252.405975342;370.411987305;274.373321533;356.993743896;294.335968018;343.433959961;311.386688232;325.509094238;324.678649902;306.603393555;330.75100708;287.003448486;336.37121582;263.712127686;339.77166748;238.214691162;170.158981323;209.46774292;173.425018311;202.504684448;180.846435547;200.466156006;189.810012817;198.44367981;198.522460938;199.32220459;237.682861328;199.003738403;248.978286743;197.448577881;262.760284424;197.995727539;278.427154541;200.520217896;292.979553223;209.261245728;217.349273682;222.454467773;213.549285889;236.918640137;209.434066772;252.996429443;208.124557495;266.119567871;206.254119873;278.670837402;209.470108032;279.955627441;215.923477173;281.552154541;224.123382568;280.571105957;231.666564941;279.79888916;181.431030273;223.186950684;185.211853027;217.250549316;195.058197021;215.945053101;204.767944336;221.884490967;195.831314087;224.562271118;186.439071655;225.536804199;246.300872803;223.348892212;253.166046143;218.015289307;262.275085449;219.511962891;274.189880371;225.586975098;263.500488281;227.872467041;252.908493042;226.350753784;200.344909668;313.524871826;203.096618652;306.857208252;210.150726318;303.17489624;215.725280762;305.308380127;222.029205322;303.735900879;237.993377686;309.07824707;252.758285522;315.517333984;238.590621948;323.11126709;227.959106445;327.508117676;217.961486816;328.386444092;209.553619385;326.941833496;205.414520264;321.144897461;202.663925171;313.149169922;211.301116943;312.06854248;217.579833984;311.93258667;227.465423584;313.11807251;251.073760986;315.073730469;226.947174072;318.577758789;217.833343506;319.462127686;211.374847412;317.138061523
images/image03557.jpg;image03557;-51.34033;-28.456074;-17.90032;245.718536377;192.934204102;249.871704102;220.080566406;256.141723633;245.037322998;260.373504639;268.393005371;260.592712402;296.394836426;255.911300659;322.780181885;248.241485596;344.426269531;245.404525757;365.884094238;258.184295654;378.750488281;282.203125;371.026794434;310.003967285;353.389282227;335.536834717;334.215606689;354.957824707;310.399047852;362.601226807;283.940979004;364.95715332;261.119903564;365.344970703;236.924194336;364.266296387;210.042755127;185.855026245;185.398986816;178.851623535;179.190063477;177.430023193;181.232208252;179.964477539;187.405853271;185.271774292;193.930145264;217.73449707;197.438690186;227.575073242;192.938018799;242.029174805;189.19140625;260.190002441;189.390625;279.581085205;198.179367065;204.654052734;227.969299316;198.284042358;248.723358154;192.203765869;268.720336914;193.216156006;283.827728271;209.665496826;290.368164062;209.387054443;292.412109375;214.078735352;293.968261719;221.919921875;292.163513184;230.949737549;290.187805176;194.16204834;213.108673096;189.059020996;210.149719238;196.622344971;211.238510132;207.319625854;218.579605103;199.481933594;222.130706787;194.323272705;220.759765625;238.640365601;223.08581543;242.167358398;218.775161743;249.717758179;219.938064575;264.204986572;223.314544678;252.919464111;228.39453125;243.016998291;227.765762329;221.329666138;324.124542236;211.24508667;318.783660889;211.834350586;313.59979248;216.393676758;315.056152344;221.964477539;313.848205566;240.183044434;318.778869629;263.309844971;324.711914062;251.887649536;339.794708252;242.28074646;347.809387207;233.587020874;349.208496094;226.011138916;346.570556641;222.531433105;337.778686523;222.839538574;324.676879883;218.767745972;320.629150391;222.224838257;320.459350586;232.056350708;321.078125;261.894317627;324.808837891;240.829681396;337.599182129;233.206634521;338.392272949;226.990249634;335.879394531
images/image04276.jpg;image04276;-21.121067;-7.876781;13.537118;180.671203613;191.851623535;176.6668396;218.0025177;175.01663208;242.332229614;174.022506714;264.661071777;173.955657959;289.678527832;175.162322998;313.583099365;177.502685547;332.061523438;183.359176636;349.610595703;203.751068115;363.902893066;233.815673828;365.82723999;261.405029297;358.934387207;287.094116211;348.966033936;310.544647217;332.610046387;327.369445801;312.918212891;337.366729736;293.285095215;347.50579834;271.074035645;356.417663574;245.949203491;177.39630127;180.668640137;183.762237549;178.362091064;192.932022095;181.815093994;202.284347534;188.335449219;211.327667236;195.695098877;260.223937988;205.24911499;273.319274902;205.719223022;288.867980957;206.738052368;305.017700195;210.987136841;317.256530762;221.053710938;227.585250854;225.445556641;220.539154053;240.943237305;212.789337158;256.876159668;208.538223267;269.702606201;201.799316406;273.890319824;205.270202637;277.706054688;211.317932129;282.484680176;220.440109253;283.188232422;229.049285889;283.189880371;187.876480103;206.175140381;193.213226318;204.78616333;204.293075562;207.718414307;214.526977539;216.399230957;203.48600769;217.073074341;192.570251465;214.196868896;258.219116211;229.657394409;269.366699219;227.000671387;281.102508545;230.908050537;291.028411865;237.254119873;278.977203369;239.668716431;266.135650635;235.74937439;183.870910645;301.538879395;190.296218872;297.765411377;199.679534912;297.894622803;205.646087646;301.811157227;213.022338867;302.577056885;227.329345703;311.738800049;240.042129517;322.77166748;225.227722168;328.676025391;212.853256226;331.292022705;201.24105835;328.828063965;191.498413086;323.778137207;186.922729492;314.592559814;186.929977417;301.770812988;198.317245483;305.240905762;205.539886475;308.18963623;215.016326904;311.696899414;237.70652771;321.239959717;213.666183472;319.860717773;203.463363647;317.569824219;195.675994873;312.816925049
